"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190408","5호선","길동","8681","9179","20190411"
"20190408","5호선","강동","23006","19782","20190411"
"20190408","5호선","천호(풍납토성)","21147","22355","20190411"
"20190408","5호선","광나루(장신대)","16907","15399","20190411"
"20190408","5호선","아차산(어린이대공원후문)","17692","16955","20190411"
"20190408","5호선","군자(능동)","12566","13687","20190411"
"20190408","5호선","장한평","21159","21217","20190411"
"20190408","5호선","답십리","19129","17579","20190411"
"20190408","5호선","마장","7604","7471","20190411"
"20190408","5호선","왕십리(성동구청)","5643","6040","20190411"
"20190408","5호선","행당","10147","8909","20190411"
"20190408","5호선","신금호","7659","7903","20190411"
"20190408","5호선","청구","4979","4590","20190411"
"20190408","5호선","동대문역사문화공원","3486","3971","20190411"
"20190408","5호선","을지로4가","6008","6394","20190411"
"20190408","5호선","종로3가","16341","15952","20190411"
"20190408","5호선","광화문(세종문화회관)","39943","41580","20190411"
"20190408","5호선","서대문","22905","23607","20190411"
"20190408","5호선","충정로(경기대입구)","5682","5926","20190411"
"20190408","5호선","애오개","8774","8614","20190411"
"20190408","5호선","공덕","17740","18560","20190411"
"20190408","5호선","마포","17535","17812","20190411"
"20190408","5호선","여의나루","29677","32751","20190411"
"20190408","5호선","여의도","34043","38536","20190411"
"20190408","5호선","신길","4030","4596","20190411"
"20190408","5호선","영등포시장","11108","11641","20190411"
"20190408","5호선","영등포구청","4435","4571","20190411"
"20190408","5호선","양평","8363","8436","20190411"
"20190408","5호선","오목교(목동운동장앞)","27055","29300","20190411"
"20190408","5호선","목동","22569","25367","20190411"
"20190408","5호선","신정(은행정)","15780","11088","20190411"
"20190408","5호선","까치산","35554","33658","20190411"
"20190408","5호선","화곡","35629","32756","20190411"
"20190408","5호선","우장산","18877","18542","20190411"
"20190408","5호선","발산","21385","21615","20190411"
"20190408","5호선","마곡","8116","7367","20190411"
"20190408","5호선","송정","10785","10375","20190411"
"20190408","5호선","김포공항","7982","6928","20190411"
"20190408","5호선","개화산","7076","6604","20190411"
"20190408","5호선","방화","8579","8147","20190411"
"20190408","4호선","남태령","1763","1399","20190411"
"20190408","4호선","사당","32542","28098","20190411"
"20190408","4호선","총신대입구(이수)","24405","26918","20190411"
"20190408","4호선","동작(현충원)","3541","4130","20190411"
"20190408","4호선","이촌(국립중앙박물관)","9096","10192","20190411"
"20190408","4호선","신용산","18181","18801","20190411"
"20190408","4호선","삼각지","5599","6315","20190411"
"20190408","4호선","숙대입구(갈월)","19973","19490","20190411"
"20190408","4호선","서울역","15888","23580","20190411"
"20190408","4호선","회현(남대문시장)","35518","38134","20190411"
"20190408","4호선","명동","40992","43104","20190411"
"20190408","4호선","충무로","39360","39891","20190411"
"20190408","4호선","동대문역사문화공원","22970","21084","20190411"
"20190408","4호선","동대문","28208","28469","20190411"
"20190408","4호선","혜화","39916","40604","20190411"
"20190408","4호선","한성대입구(삼선교)","20112","19064","20190411"
"20190408","4호선","성신여대입구(돈암)","27747","26714","20190411"
"20190408","4호선","길음","28534","28111","20190411"
"20190408","4호선","미아사거리","33882","32569","20190411"
"20190408","4호선","미아(서울사이버대학)","19985","18995","20190411"
"20190408","4호선","수유(강북구청)","43290","42765","20190411"
"20190408","4호선","쌍문","37499","34051","20190411"
"20190408","4호선","창동","32499","34365","20190411"
"20190408","4호선","노원","23708","26591","20190411"
"20190408","4호선","상계","24335","21874","20190411"
"20190408","4호선","당고개","14924","14093","20190411"
"20190408","3호선","오금","8030","7076","20190411"
"20190408","3호선","경찰병원","9264","9274","20190411"
"20190408","3호선","가락시장","11772","11480","20190411"
"20190408","3호선","수서","20185","20534","20190411"
"20190408","3호선","일원","12226","12406","20190411"
"20190408","3호선","대청","12914","11564","20190411"
"20190408","3호선","학여울","2282","2381","20190411"
"20190408","3호선","대치","14147","13719","20190411"
"20190408","3호선","도곡","7526","7426","20190411"
"20190408","3호선","매봉","14698","14155","20190411"
"20190408","3호선","양재(서초구청)","48161","52078","20190411"
"20190408","3호선","남부터미널(예술의전당)","37327","38320","20190411"
"20190408","3호선","교대(법원.검찰청)","18076","12419","20190411"
"20190408","3호선","고속터미널","53864","50585","20190411"
"20190408","3호선","잠원","7617","7328","20190411"
"20190408","3호선","신사","33946","36112","20190411"
"20190408","3호선","압구정","36799","40012","20190411"
"20190408","3호선","옥수","11321","11635","20190411"
"20190408","3호선","금호","10032","9351","20190411"
"20190408","3호선","약수","16342","15958","20190411"
"20190408","3호선","동대입구","14359","16553","20190411"
"20190408","3호선","충무로","1","0","20190411"
"20190408","3호선","을지로3가","12744","13411","20190411"
"20190408","3호선","종로3가","12350","14819","20190411"
"20190408","3호선","안국","27591","28673","20190411"
"20190408","3호선","경복궁(정부서울청사)","28079","28471","20190411"
"20190408","3호선","독립문","9077","9644","20190411"
"20190408","3호선","무악재","4710","4930","20190411"
"20190408","3호선","홍제","23176","22364","20190411"
"20190408","3호선","녹번","16385","14330","20190411"
"20190408","3호선","불광","20761","22450","20190411"
"20190408","3호선","연신내","47221","44085","20190411"
"20190408","3호선","구파발","24382","22560","20190411"
"20190408","3호선","지축","1367","1598","20190411"
"20190408","2호선","용두(동대문구청)","2647","2740","20190411"
"20190408","2호선","신정네거리","11935","12099","20190411"
"20190408","2호선","양천구청","8724","9015","20190411"
"20190408","2호선","도림천","1555","1816","20190411"
"20190408","2호선","신설동","4250","4284","20190411"
"20190408","2호선","신답","1890","2086","20190411"
"20190408","2호선","용답","3263","3351","20190411"
"20190408","2호선","충정로(경기대입구)","13145","14040","20190411"
"20190408","2호선","아현","12562","12188","20190411"
"20190408","2호선","이대","24550","26444","20190411"
"20190408","2호선","신촌","49593","50504","20190411"
"20190408","2호선","홍대입구","73307","75595","20190411"
"20190408","2호선","합정","34525","36284","20190411"
"20190408","2호선","당산","26716","29726","20190411"
"20190408","2호선","영등포구청","26796","27193","20190411"
"20190408","2호선","문래","24085","24457","20190411"
"20190408","2호선","신도림","64050","62878","20190411"
"20190408","2호선","대림(구로구청)","33642","34608","20190411"
"20190408","2호선","구로디지털단지","74966","75178","20190411"
"20190408","2호선","신대방","33173","31979","20190411"
"20190408","2호선","신림","77875","75571","20190411"
"20190408","2호선","봉천","28767","26793","20190411"
"20190408","2호선","서울대입구(관악구청)","60561","58466","20190411"
"20190408","2호선","낙성대","33450","33471","20190411"
"20190408","2호선","사당","46522","51696","20190411"
"20190408","2호선","방배","26386","26824","20190411"
"20190408","2호선","서초","25810","25905","20190411"
"20190408","2호선","교대(법원.검찰청)","43484","49951","20190411"
"20190408","2호선","강남","107301","108144","20190411"
"20190408","2호선","역삼","60683","67210","20190411"
"20190408","2호선","선릉","67504","60009","20190411"
"20190408","2호선","삼성(무역센터)","63501","65151","20190411"
"20190408","2호선","종합운동장","9633","11635","20190411"
"20190408","2호선","잠실새내","27819","27421","20190411"
"20190408","2호선","잠실(송파구청)","107245","105167","20190411"
"20190408","2호선","잠실나루","20129","19675","20190411"
"20190408","2호선","강변(동서울터미널)","46546","45584","20190411"
"20190408","2호선","구의(광진구청)","28095","27412","20190411"
"20190408","2호선","건대입구","45546","47949","20190411"
"20190408","2호선","성수","34721","37326","20190411"
"20190408","2호선","뚝섬","21535","22983","20190411"
"20190408","2호선","한양대","17257","20389","20190411"
"20190408","2호선","왕십리(성동구청)","22093","16989","20190411"
"20190408","2호선","상왕십리","16948","16240","20190411"
"20190408","2호선","신당","16653","17062","20190411"
"20190408","2호선","동대문역사문화공원","18814","21623","20190411"
"20190408","2호선","을지로4가","13911","13874","20190411"
"20190408","2호선","을지로3가","26666","26342","20190411"
"20190408","2호선","을지로입구","54695","55220","20190411"
"20190408","2호선","시청","29643","29095","20190411"
"20190408","1호선","동묘앞","10143","10854","20190411"
"20190408","1호선","청량리(서울시립대입구)","27889","28746","20190411"
"20190408","1호선","제기동","23018","23440","20190411"
"20190408","1호선","신설동","18332","17909","20190411"
"20190408","1호선","동대문","15498","16659","20190411"
"20190408","1호선","종로5가","29925","30274","20190411"
"20190408","1호선","종로3가","36326","33639","20190411"
"20190408","1호선","종각","48576","47253","20190411"
"20190408","1호선","시청","28154","28208","20190411"
"20190408","1호선","서울역","59933","56286","20190411"
"20190407","중앙선","지평","53","47","20190410"
"20190407","중앙선","용문","2892","2439","20190410"
"20190407","중앙선","원덕","804","847","20190410"
"20190407","중앙선","양평","3352","2946","20190410"
"20190407","중앙선","오빈","248","235","20190410"
"20190407","중앙선","아신","658","660","20190410"
"20190407","중앙선","국수","770","711","20190410"
"20190407","중앙선","신원","362","204","20190410"
"20190407","중앙선","양수","2287","2081","20190410"
"20190407","중앙선","운길산","1237","1185","20190410"
"20190407","중앙선","팔당","1643","1621","20190410"
"20190407","중앙선","도심","1684","1547","20190410"
"20190407","중앙선","덕소","4447","4488","20190410"
"20190407","중앙선","양정","663","562","20190410"
"20190407","중앙선","도농","5769","5515","20190410"
